Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
AE,-,31,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
-,R,64,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
NG,N,6,-0.15000000596046448,M,0.41999998688697815,0.09000000357627869,D_DH,0.75,0.09000000357627869,T_TH,0.41999998688697815,0.019999999552965164,W,0.4000000059604645
G,JH,3,0.0,Z,0.7900000214576721,0.0,D_DH,0.5899999737739563,0.0,B,0.5600000023841858,0.5799999833106995,B,0.8199999928474426
D,ER,10,0.0,R,0.4399999976158142,0.0,N_JH,0.46000000834465027,0.0,M,0.5699999928474426,0.18000000715255737,T,0.75
OW,AW,35,0.3499999940395355,EH,0.7099999785423279,0.23999999463558197,EH,0.6200000047683716,0.30000001192092896,AO,0.5600000023841858,0.009999999776482582,AA,0.6600000262260437
W,-,43,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
D,AA,21,-0.4099999964237213,R,0.4399999976158142,0.20000000298023224,N_JH,0.46000000834465027,-0.23999999463558197,M,0.5699999928474426,0.10000000149011612,T,0.75
AA,AE,68,-0.07000000029802322,AY,0.5,-0.0,N_JH,0.4300000071525574,-0.10999999940395355,AH,0.699999988079071,-0.019999999552965164,OW,0.6600000262260437
IY,TH,2,0.15000000596046448,DH,0.49000000953674316,-0.05000000074505806,AH,0.5299999713897705,0.029999999329447746,AH,0.3700000047683716,0.30000001192092896,B,0.6100000143051147
F,ER,1,0.0,HH,0.8799999952316284,0.0,CH,0.9200000166893005,0.0,AO,0.4300000071525574,-0.09000000357627869,B,0.7799999713897705
AA,D,2,-0.4099999964237213,AY,0.5,0.20000000298023224,N_JH,0.4300000071525574,-0.23999999463558197,AH,0.699999988079071,0.10000000149011612,OW,0.6600000262260437
AH,AE,29,0.07999999821186066,UW,0.5099999904632568,0.009999999776482582,IY,0.5299999713897705,-0.15000000596046448,AA,0.699999988079071,0.10000000149011612,IH,0.41999998688697815
AE,EH,22,0.25999999046325684,N,0.4000000059604645,-0.10999999940395355,G,0.47999998927116394,0.2199999988079071,HH,0.6100000143051147,0.30000001192092896,Z,0.3499999940395355
AA,AY,33,0.5,AY,0.5,-0.17000000178813934,N_JH,0.4300000071525574,0.11999999731779099,AH,0.699999988079071,-0.2199999988079071,OW,0.6600000262260437
Y,AH,3,0.17000000178813934,UX,0.3499999940395355,-0.25,SH,0.8500000238418579,-0.18000000715255737,B_HH,0.5099999904632568,0.05999999865889549,ZH,0.6100000143051147
AH,AW,22,0.07999999821186066,UW,0.5099999904632568,0.2800000011920929,IY,0.5299999713897705,0.10999999940395355,AA,0.699999988079071,-0.38999998569488525,IH,0.41999998688697815
-,T,45,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
G,K,6,-0.10000000149011612,Z,0.7900000214576721,0.07999999821186066,D_DH,0.5899999737739563,0.05999999865889549,B,0.5600000023841858,0.7900000214576721,B,0.8199999928474426
Z,JH,8,0.0,G,0.7900000214576721,0.0,G_HH,0.7599999904632568,0.0,ZH,0.44999998807907104,0.23999999463558197,G,0.5199999809265137
S,AE,1,0.019999999552965164,CH,0.6399999856948853,0.019999999552965164,NG,0.5600000023841858,0.0,SH,0.5699999928474426,-0.0,CH,0.5099999904632568
T,Z,1,-0.17000000178813934,UH,0.4699999988079071,0.5299999713897705,DH,0.6499999761581421,0.019999999552965164,K,0.6800000071525574,0.36000001430511475,D,0.75
SH,-,39,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
AH,CH,19,-0.20999999344348907,UW,0.5099999904632568,0.05999999865889549,IY,0.5299999713897705,-0.0,AA,0.699999988079071,-0.17000000178813934,IH,0.41999998688697815
-,Y,32,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
T,TH,95,-0.05000000074505806,UH,0.4699999988079071,0.38999998569488525,DH,0.6499999761581421,0.4699999988079071,K,0.6800000071525574,0.6200000047683716,D,0.75
IY,EY,12,0.20999999344348907,DH,0.49000000953674316,0.23999999463558197,AH,0.5299999713897705,0.12999999523162842,AH,0.3700000047683716,-0.27000001072883606,B,0.6100000143051147
AH,EH,31,-0.12999999523162842,UW,0.5099999904632568,0.12999999523162842,IY,0.5299999713897705,-0.5299999713897705,AA,0.699999988079071,-0.05000000074505806,IH,0.41999998688697815
-,ER,5,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
OW,AA,25,-0.11999999731779099,EH,0.7099999785423279,-0.009999999776482582,EH,0.6200000047683716,0.33000001311302185,AO,0.5600000023841858,0.6600000262260437,AA,0.6600000262260437
D,AH,35,-0.4099999964237213,R,0.4399999976158142,-0.1599999964237213,N_JH,0.46000000834465027,-0.41999998688697815,M,0.5699999928474426,0.10000000149011612,T,0.75
AH,OW,3,-0.11999999731779099,UW,0.5099999904632568,0.1599999964237213,IY,0.5299999713897705,0.28999999165534973,AA,0.699999988079071,0.3100000023841858,IH,0.41999998688697815
W,V,5,-0.03999999910593033,R_IH,0.5699999928474426,0.1599999964237213,G_HH,0.7200000286102295,-0.15000000596046448,N_JH,0.44999998807907104,0.3700000047683716,F,0.6700000166893005
N,ER,2,0.0,AE,0.4000000059604645,0.0,B,0.5400000214576721,0.0,L,0.5799999833106995,0.17000000178813934,L,0.6600000262260437
AA,ER,20,0.0,AY,0.5,0.0,N_JH,0.4300000071525574,0.0,AH,0.699999988079071,-0.2800000011920929,OW,0.6600000262260437
AE,AY,1,-0.23999999463558197,N,0.4000000059604645,-0.1599999964237213,G,0.47999998927116394,-0.23999999463558197,HH,0.6100000143051147,-0.25,Z,0.3499999940395355
N,NG,1,-0.15000000596046448,AE,0.4000000059604645,0.09000000357627869,B,0.5400000214576721,0.09000000357627869,L,0.5799999833106995,0.019999999552965164,L,0.6600000262260437
T,ER,16,0.0,UH,0.4699999988079071,0.0,DH,0.6499999761581421,0.0,K,0.6800000071525574,0.029999999329447746,D,0.75
HH,JH,1,0.0,F,0.8799999952316284,0.0,B_HH,0.7699999809265137,0.0,AE,0.6100000143051147,0.33000001311302185,K,0.6800000071525574
-,NG,2,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
-,K,8,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
