Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
T,DH,39,0.25,B,0.4300000071525574,0.47999998927116394,HH,0.5799999833106995,0.17000000178813934,K,0.7599999904632568,0.5799999833106995,D,0.8100000023841858
SH,-,52,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
AA,CH,10,-0.4399999976158142,AY,0.6600000262260437,-0.10000000149011612,AH,0.5400000214576721,0.11999999731779099,AH,0.6499999761581421,0.2199999988079071,OW,0.6700000166893005
AH,ER,268,0.0,IY,0.699999988079071,0.0,IY,0.6800000071525574,0.0,AA,0.6499999761581421,0.3199999928474426,IH,0.4000000059604645
M,-,14,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
M,R,3,0.3499999940395355,L,0.4300000071525574,0.4099999964237213,Y,0.6600000262260437,0.33000001311302185,D,0.6299999952316284,0.3799999952316284,V,0.6800000071525574
AH,M,2,-0.3400000035762787,IY,0.699999988079071,-0.029999999329447746,IY,0.6800000071525574,-0.3400000035762787,AA,0.6499999761581421,-0.029999999329447746,IH,0.4000000059604645
AH,AY,34,0.30000001192092896,IY,0.699999988079071,0.10999999940395355,IY,0.6800000071525574,-0.07000000029802322,AA,0.6499999761581421,-0.4399999976158142,IH,0.4000000059604645
EH,AH,802,-0.009999999776482582,OW,0.75,0.14000000059604645,AW,0.8199999928474426,-0.23000000417232513,N,0.5600000023841858,-0.11999999731779099,AO,0.49000000953674316
HH,TH,130,0.17000000178813934,F,0.8399999737739563,0.5199999809265137,B_HH,0.8700000047683716,0.25,AE,0.5400000214576721,0.5799999833106995,K,0.7099999785423279
-,R,83,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
HH,-,73,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
AA,AH,102,0.550000011920929,AY,0.6600000262260437,0.5400000214576721,AH,0.5400000214576721,0.6499999761581421,AH,0.6499999761581421,0.03999999910593033,OW,0.6700000166893005
UW,AW,234,0.28999999165534973,IY,0.5899999737739563,0.3400000035762787,OW,0.46000000834465027,-0.25,UX,0.6100000143051147,-0.27000001072883606,UH,0.5600000023841858
AO,-,139,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
R,-,95,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
IY,ER,4,0.0,AH,0.699999988079071,0.0,AH,0.6800000071525574,0.0,AA,0.49000000953674316,-0.019999999552965164,OW,0.75
D,IH,46,-0.17000000178813934,Y,0.5099999904632568,0.029999999329447746,UX,0.44999998807907104,-0.23999999463558197,DH,0.6600000262260437,0.18000000715255737,T,0.8100000023841858
S,Z,517,0.41999998688697815,G,0.5099999904632568,0.05000000074505806,Y,0.5299999713897705,0.20999999344348907,T,0.6200000047683716,0.12999999523162842,M,0.5799999833106995
AH,EH,31,-0.009999999776482582,IY,0.699999988079071,0.14000000059604645,IY,0.6800000071525574,-0.23000000417232513,AA,0.6499999761581421,-0.11999999731779099,IH,0.4000000059604645
