Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
EH,EY,627,0.019999999552965164,AE,0.3199999928474426,0.019999999552965164,AE,0.3199999928474426,0.019999999552965164,AE,0.3199999928474426,0.25999999046325684,AA,0.699999988079071
IY,-,168,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
T,IH,35,0.4099999964237213,W,0.4300000071525574,0.4099999964237213,W,0.4300000071525574,0.4099999964237213,W,0.4300000071525574,0.1599999964237213,TH,0.699999988079071
AA,TH,11,-0.07999999821186066,AO,0.4699999988079071,-0.07999999821186066,AO,0.4699999988079071,-0.07999999821186066,AO,0.4699999988079071,-0.10999999940395355,EH,0.699999988079071
UW,AW,187,-0.05999999865889549,R_IH,0.44999998807907104,-0.05999999865889549,R_IH,0.44999998807907104,-0.05999999865889549,R_IH,0.44999998807907104,-0.18000000715255737,V,0.46000000834465027
EH,IH,179,0.009999999776482582,AE,0.3199999928474426,0.009999999776482582,AE,0.3199999928474426,0.009999999776482582,AE,0.3199999928474426,0.14000000059604645,AA,0.699999988079071
IY,IH,2044,0.03999999910593033,G,0.5400000214576721,0.03999999910593033,G,0.5400000214576721,0.03999999910593033,G,0.5400000214576721,0.12999999523162842,OW,0.6700000166893005
D,DH,810,-0.2800000011920929,G_HH,0.3400000035762787,-0.2800000011920929,G_HH,0.3400000035762787,-0.2800000011920929,G_HH,0.3400000035762787,0.4000000059604645,Z,0.6200000047683716
IY,AH,412,-0.33000001311302185,G,0.5400000214576721,-0.33000001311302185,G,0.5400000214576721,-0.33000001311302185,G,0.5400000214576721,0.33000001311302185,OW,0.6700000166893005
AH,ER,198,0.0,AE,0.5199999809265137,0.0,AE,0.5199999809265137,0.0,AE,0.5199999809265137,0.4300000071525574,OW,0.5
AO,AA,408,0.4699999988079071,L,0.49000000953674316,0.4699999988079071,L,0.49000000953674316,0.4699999988079071,L,0.49000000953674316,0.3100000023841858,UH,0.4300000071525574
AA,-,852,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
